"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.90516562784846e-14,0.894368350244358,0.831,0.473,1.11955742273311e-09,"5","HIGD2A"
9.37659624565583e-14,0.904203118260426,0.488,0.208,1.17882568000385e-09,"5","VAMP5"
1.18918733390168e-13,0.803795682290578,0.869,0.557,1.4950463161812e-09,"5","COX6B1"
1.56198581393878e-13,0.917091994345393,0.45,0.18,1.96372856528383e-09,"5","GBP2"
2.0445333931167e-13,0.895919318753356,0.488,0.203,2.57038738182632e-09,"5","CSK"
2.25516997384678e-13,0.657991258962599,0.488,0.205,2.83519969112017e-09,"5","CDKN2D"
2.74336812012531e-13,1.25870528511518,0.544,0.245,3.44896240062153e-09,"5","REEP5"
2.74987163974053e-13,0.773445331551207,0.731,0.386,3.4571386254818e-09,"5","ATP5B"
2.83316665808647e-13,0.568910924628962,0.912,0.628,3.56185712254632e-09,"5","CLIC1"
2.86216302852672e-13,0.624357287727837,0.662,0.322,3.5983113594638e-09,"5","CYTIP"
3.11868765135521e-13,1.13324152678631,0.475,0.206,3.92081411528377e-09,"5","M6PR"
3.25444933427746e-13,0.866824025636268,0.6,0.286,4.09149370305362e-09,"5","GDI2"
3.36439125050509e-13,1.0973657219161,0.338,0.12,4.229712680135e-09,"5","SCO2"
3.66541348434469e-13,1.12059034544294,0.562,0.278,4.60815783251815e-09,"5","NOP10"
4.31518413664988e-13,1.0871436195324,0.456,0.182,5.42504949659623e-09,"5","LYSMD2"
4.60927442859837e-13,0.865772748802354,0.4,0.151,5.79477981163387e-09,"5","APLP2"
5.95479386955036e-13,0.81537685238187,0.338,0.116,7.48636685279872e-09,"5","AKIRIN2"
6.52906428193008e-13,0.683010126292689,0.288,0.093,8.2083396152425e-09,"5","SRA1"
7.5896840225318e-13,0.921301037172677,0.356,0.13,9.54175075312698e-09,"5","SNAP23"
9.30507532946431e-13,0.754374229077853,0.419,0.162,1.16983407042025e-08,"5","CTSH"
9.43204981078824e-13,0.469784556559993,0.931,0.669,1.1857973022123e-08,"5","EIF4A1"
9.80133966824744e-13,1.16309265273,0.275,0.089,1.23222442309207e-08,"5","ATP2B1"
1.27964664899906e-12,1.1117118696652,0.288,0.096,1.60877176712162e-08,"5","KLF3"
1.65386440533023e-12,0.956415473896051,0.488,0.209,2.07923833038117e-08,"5","CD97"
1.66270287390812e-12,0.508721049418069,0.806,0.445,2.09035005307729e-08,"5","SNX3"
2.22468458018008e-12,0.659475857024525,0.519,0.224,2.7968734542024e-08,"5","CTSD"
3.73883328192728e-12,0.862410413277426,0.375,0.143,4.70046120203897e-08,"5","POMP"
4.26916317240125e-12,0.825189992687609,0.738,0.444,5.36719194034285e-08,"5","NDUFA13"
4.61447769304519e-12,0.714131006614845,0.444,0.184,5.80132135569641e-08,"5","TGFB1"
4.64600778892433e-12,0.691262505537474,0.438,0.177,5.84096099223566e-08,"5","ACTR2"
5.98313075366539e-12,0.885802891621137,0.288,0.096,7.52199198350813e-08,"5","CECR1"
6.48540635208246e-12,0.826497019819362,0.319,0.112,8.15345286583807e-08,"5","GNG2"
7.45157023150135e-12,0.758653606125439,0.312,0.11,9.3681140950435e-08,"5","TREX1"
7.85923584365505e-12,0.770110712933507,0.456,0.192,9.88063130264313e-08,"5","GLIPR1"
8.82158074310274e-12,0.782016710377162,0.344,0.129,1.10904913102288e-07,"5","SH3GLB1"
8.8230503114555e-12,0.57942506492994,0.675,0.334,1.10923388515619e-07,"5","PRDX5"
1.01420583869399e-11,0.942326745347293,0.462,0.209,1.27505958040609e-07,"5","LAPTM4A"
1.53854230493877e-11,0.850077265759098,0.362,0.139,1.93425538576902e-07,"5","PARVG"
1.56667411380213e-11,0.921589741458847,0.344,0.131,1.96962269587204e-07,"5","GNAI3"
1.64491733612564e-11,0.943696285638302,0.281,0.098,2.06799007497716e-07,"5","POLR3K"
1.74774417472447e-11,0.941210441258783,0.338,0.13,2.1972639764636e-07,"5","PTPN18"
2.0193069788629e-11,1.20575880463401,0.3,0.107,2.53867273382644e-07,"5","MLX"
2.03076833647894e-11,0.832014942733635,0.344,0.13,2.55308195262133e-07,"5","PSMA4"
2.51407044827691e-11,0.611590397269442,0.556,0.262,3.16068936757373e-07,"5","LAMTOR5"
2.56489214117561e-11,0.948529776759026,0.288,0.103,3.22458239988598e-07,"5","UBE2J1"
2.56988294920314e-11,0.663907647532731,0.631,0.305,3.23085684373819e-07,"5","ATP5J2"
3.78407361413838e-11,1.06979366769374,0.3,0.111,4.75733734769477e-07,"5","PKN1"
4.20292807009427e-11,1.11828668336962,0.312,0.111,5.28392116972252e-07,"5","ARPC1A"
4.87260032030312e-11,1.02964394739736,0.25,0.083,6.12583312268508e-07,"5","TNFRSF1A"
5.08847734600435e-11,0.905993320712025,0.275,0.095,6.39723371939667e-07,"5","PFKL"
5.48379175673343e-11,0.663775918716709,0.506,0.225,6.89422299656526e-07,"5","DBNL"
5.72364553939156e-11,1.00807612123874,0.3,0.111,7.19576717212307e-07,"5","DEDD2"
5.93785141307039e-11,1.07225350115088,0.419,0.178,7.4650667965121e-07,"5","PPT1"
7.07813398461749e-11,0.41883208944028,0.963,0.824,8.8986300454611e-07,"5","SLC25A6"
7.33781213603196e-11,0.550875947255418,0.819,0.481,9.22509741741939e-07,"5","ARL6IP4"
8.08060855587016e-11,0.512952409605513,0.425,0.176,1.015894107644e-06,"5","RILPL2"
8.30598990927741e-11,0.990782693247272,0.294,0.107,1.04422905139436e-06,"5","GNB1"
8.75562375553027e-11,0.632654045311154,0.469,0.208,1.10075701854527e-06,"5","LAMTOR2"
9.04200166889129e-11,0.597290929644112,0.619,0.308,1.13676044981301e-06,"5","EVI2B"
9.35109461000602e-11,0.88064058636302,0.388,0.163,1.17561961436996e-06,"5","SPG21"
9.48339973389696e-11,0.737953099502124,0.281,0.1,1.19225301454553e-06,"5","TXNDC17"
9.53931849865829e-11,0.655505539785371,0.831,0.535,1.19928312165132e-06,"5","BRK1"
9.84763023915853e-11,0.525664851104842,0.637,0.337,1.23804407366701e-06,"5","COX5A"
1.02097361610539e-10,1.09683210019923,0.419,0.178,1.2835680301677e-06,"5","ATP1A1"
1.02473542005973e-10,0.752333775255368,0.4,0.167,1.2882973700991e-06,"5","C7orf73"
1.05944041296103e-10,0.859069302756854,0.444,0.199,1.3319284871746e-06,"5","VDAC1"
1.2663057345471e-10,0.743584646767329,0.294,0.105,1.59199956947261e-06,"5","SLIRP"
1.28410341174946e-10,0.869693407851315,0.369,0.153,1.61437480925142e-06,"5","SHKBP1"
1.34090853758533e-10,0.775569386887129,0.306,0.114,1.68579021345228e-06,"5","MTHFS"
1.49651432703535e-10,0.674680179723125,0.462,0.206,1.88141781194884e-06,"5","WAS"
1.50231670593937e-10,0.551615496349558,0.606,0.291,1.88871256270698e-06,"5","C20orf24"
1.53339032036916e-10,0.400944138025989,0.662,0.322,1.92777831076811e-06,"5","CSNK2B"
1.56150233315954e-10,0.369677162223076,0.944,0.684,1.96312073324817e-06,"5","CD48"
1.73368086785344e-10,0.837727545173398,0.306,0.115,2.17958358706534e-06,"5","RTN3"
2.00885348066289e-10,0.786596223181363,0.319,0.121,2.52553059588938e-06,"5","ETFA"
2.05337044961625e-10,0.365943346084934,0.475,0.209,2.58149732925755e-06,"5","CEBPD"
2.08699203992458e-10,1.42143684897937,0.475,0.228,2.62376639259318e-06,"5","RTN4"
2.42274342149811e-10,0.8540512717139,0.519,0.246,3.04587302950742e-06,"5","WDR1"
2.50430027136249e-10,1.28265652630513,0.338,0.133,3.14840630115692e-06,"5","PMVK"
2.72944463799823e-10,0.595947383702238,0.462,0.207,3.43145779889138e-06,"5","FMNL1"
3.17512847129603e-10,0.991906735215529,0.269,0.098,3.99177151411336e-06,"5","MSRB1"
3.495861239115e-10,0.471689798083146,0.95,0.801,4.39499674981538e-06,"5","PPDPF"
3.81769956814094e-10,0.687263310896754,0.462,0.21,4.79961189706679e-06,"5","EIF6"
4.00207923476779e-10,0.71027510619514,0.562,0.275,5.03141401395007e-06,"5","CLTA"
4.27078997781134e-10,0.864627727309971,0.269,0.097,5.36923716010442e-06,"5","IL10RB"
4.5846022926908e-10,0.460832353702444,0.681,0.353,5.76376200237088e-06,"5","ATP6V1F"
4.86432219190792e-10,0.487876175319531,0.544,0.262,6.11542585966664e-06,"5","CNPY3"
4.90901024061427e-10,0.587317393232162,0.644,0.345,6.17160767450026e-06,"5","RAP1B"
5.16370538345727e-10,0.737860975880637,0.675,0.368,6.49181040808248e-06,"5","HCLS1"
5.18340831706904e-10,1.65644684439244,0.306,0.119,6.5165809362192e-06,"5","GCA"
7.13768581938584e-10,0.600943316313749,0.425,0.185,8.97349861213187e-06,"5","IDH3G"
7.34861187980917e-10,0.581138955128482,0.425,0.181,9.23867485529608e-06,"5","WASF2"
8.512138393719e-10,0.760378314782195,0.381,0.163,1.07014603885835e-05,"5","ERP44"
9.78128854179313e-10,0.641153514150686,0.388,0.161,1.22970359547423e-05,"5","PSMC3"
1.32620044387815e-09,0.668412881869412,0.481,0.221,1.66729919804361e-05,"5","PGAM1"
1.38869023562326e-09,0.453856262577011,0.981,0.795,1.74586136422556e-05,"5","CORO1A"
1.40496843929467e-09,1.02148718646579,0.319,0.13,1.76632632188126e-05,"5","PLSCR1"
1.41221083710077e-09,0.846594011659377,0.388,0.171,1.77543146440309e-05,"5","IDH2"
1.48611205194738e-09,0.771683391472745,0.3,0.116,1.86834007170824e-05,"5","TMEM134"
1.93571326920124e-09,0.516739251453463,0.756,0.467,2.43357872203979e-05,"5","PRR13"
1.99817973970687e-09,1.02782570000843,0.556,0.289,2.51211156875948e-05,"5","PRDX1"
2.1317339257473e-09,0.971579633052888,0.25,0.092,2.6800158914495e-05,"5","MRPL27"
2.24018183503688e-09,0.792671635285136,0.525,0.266,2.81635660300836e-05,"5","ABRACL"
2.39555982844096e-09,0.841441215187454,0.3,0.12,3.01169781631598e-05,"5","MTPN"
2.40829954815575e-09,0.44640118334952,0.325,0.132,3.02771419194141e-05,"5","NCOA4"
2.96147622671796e-09,0.821739544438042,0.369,0.163,3.72316791222982e-05,"5","NMI"
3.14007228583622e-09,0.843157265818836,0.537,0.266,3.94769887775329e-05,"5","RAB5C"
3.50213998878403e-09,0.566115365258905,0.969,0.907,4.40289039389928e-05,"5","MT-CO2"
3.69064441530602e-09,1.17924173870791,0.256,0.098,4.63987815892273e-05,"5","MIDN"
3.77800648221298e-09,0.682047507485633,0.356,0.149,4.74970974943816e-05,"5","C7orf50"
3.87000030327944e-09,0.811915421876836,0.269,0.102,4.86536438128291e-05,"5","PLIN2"
4.65219300150229e-09,0.818387062220558,0.275,0.107,5.84873704148868e-05,"5","CD4"
4.71280769246533e-09,0.487412384647878,0.575,0.3,5.92494183096741e-05,"5","CASP4"
5.08081757987373e-09,1.22151730437474,0.425,0.2,6.38760386141725e-05,"5","NDUFB5"
5.55802435541323e-09,0.768732286166563,0.4,0.181,6.98754821962551e-05,"5","SERPINB6"
5.63659353275065e-09,0.597783160254734,0.575,0.294,7.08632538937412e-05,"5","ATP5C1"
5.91032599409786e-09,0.447523123492956,0.762,0.426,7.43046183977984e-05,"5","C11orf31"
6.05044804648055e-09,0.594678402527853,0.431,0.198,7.60662328403535e-05,"5","LSM10"
6.29843825319197e-09,0.608823312104691,0.45,0.207,7.91839657191295e-05,"5","TNFRSF14"
6.48132743885113e-09,0.635460832497291,0.312,0.129,8.14832485612364e-05,"5","NDUFB3"
7.12359997251097e-09,0.451225290360892,0.35,0.149,8.95578988544079e-05,"5","SMAP2"
7.30228669507441e-09,0.531698746309445,0.619,0.329,9.18043483304755e-05,"5","WDR83OS"
8.09327501326853e-09,0.512371026824671,0.25,0.092,0.000101748653466812,"5","CTNNBL1"
1.00577284097082e-08,0.536192804684883,0.262,0.1,0.000126445761566851,"5","TMEM141"
1.00927518798323e-08,1.08917728064067,0.288,0.114,0.000126886076633252,"5","STX7"
1.13885048020068e-08,1.23805953725801,0.362,0.161,0.00014317628237083,"5","ZNHIT3"
1.14775984614624e-08,0.286281887185531,1,0.983,0.000144296367857506,"5","EIF1"
1.25025186843899e-08,0.937222971492077,0.269,0.105,0.000157181664900149,"5","ERICH1"
1.29049923133595e-08,0.532571568932592,0.331,0.14,0.000162241563363556,"5","CTSA"
1.30432711486193e-08,0.557203656669442,0.375,0.165,0.000163980004880442,"5","EMC7"
1.35952342907229e-08,0.733414641212829,0.306,0.132,0.000170919285502968,"5","FAM32A"
1.39839844976034e-08,0.63794864837377,0.55,0.276,0.00017580665310387,"5","SELK"
1.42304993476855e-08,0.69626220240456,0.713,0.414,0.000178905837799102,"5","ATP5G3"
1.43081253605764e-08,0.283003349572472,0.556,0.272,0.000179881752033167,"5","ARHGDIA"
1.45174443138666e-08,0.520941342323069,0.812,0.507,0.000182513309913931,"5","SLC25A3"
1.49303259970192e-08,0.495752831792731,0.344,0.15,0.000187704058434525,"5","MRPL21"
1.67431585541949e-08,0.551367613730192,0.544,0.274,0.000210494989343338,"5","MRPL23"
1.67801567533324e-08,0.621951233733848,0.35,0.153,0.000210960130702894,"5","ZFAND6"
1.9521763085793e-08,0.76630441482277,0.262,0.104,0.00024542760551459,"5","MX2"
2.10483716236931e-08,0.696072640281344,0.494,0.253,0.000264620128053069,"5","SRI"
2.12121956118746e-08,0.849441302146978,0.369,0.169,0.000266679723232487,"5","SSR3"
2.25302082922566e-08,0.668372793913139,0.319,0.136,0.000283249778650249,"5","STX10"
2.31841886329742e-08,0.588847120879108,0.262,0.105,0.000291471619493752,"5","MTIF3"
2.47091853022979e-08,0.530428194078548,0.544,0.272,0.000310643877620489,"5","UQCRFS1"
2.51535215063638e-08,0.50961966219702,0.356,0.155,0.000316230072378006,"5","MIR142"
2.62761046196179e-08,0.686396055077978,0.319,0.136,0.000330343187277836,"5","UPP1"
2.62764530014405e-08,0.877215580938007,0.25,0.098,0.000330347567134109,"5","NR4A1"
2.81804448029978e-08,0.277357508985454,0.35,0.154,0.000354284552063288,"5","CORO1B"
3.44376839376742e-08,0.442315130931161,0.438,0.213,0.000432950562464441,"5","RER1"
3.53630951433015e-08,0.643530995912534,0.388,0.178,0.000444584832141587,"5","PPCS"
3.66215602594365e-08,0.461040955420789,0.744,0.464,0.000460406255581635,"5","COX6A1"
3.66456970741828e-08,0.73841148021936,0.381,0.186,0.000460709703616627,"5","YWHAH"
3.68613874137503e-08,0.770059225321488,0.35,0.157,0.000463421362565669,"5","SYTL1"
3.70945976698642e-08,0.507088328747314,0.85,0.545,0.000466353281905532,"5","PSMA7"
3.79292639073645e-08,0.4206413249604,0.95,0.74,0.000476846705843386,"5","ATP5E"
3.92058701541618e-08,0.703397370409166,0.338,0.152,0.000492896199578122,"5","TXN2"
3.94506214512161e-08,1.0864414372154,0.475,0.233,0.000495973212884689,"5","CCDC12"
4.32439270434991e-08,0.943828924998548,0.256,0.102,0.00054366265079087,"5","TIMM8B"
4.34598241581931e-08,0.535948728657336,0.375,0.168,0.000546376909316804,"5","PSMB4"
4.42987495755997e-08,0.755595122650122,0.281,0.116,0.00055692387966444,"5","AOAH"
5.11360197774217e-08,0.867672248666786,0.275,0.116,0.000642882040641746,"5","RAB18"
5.73261642074384e-08,0.516787836142564,0.369,0.164,0.000720704536415916,"5","POLR2F"
5.87609203961748e-08,0.572727328503959,0.537,0.268,0.000738742291220709,"5","SP110"
5.88213414298193e-08,1.34456873068491,0.3,0.13,0.000739501904455688,"5","PRKCB"
5.88988286794824e-08,0.717378156262341,0.275,0.113,0.000740476074158453,"5","UBE2A"
7.20490163739198e-08,1.00515331309868,0.394,0.182,0.00090580023385292,"5","MRPL18"
7.45296053625144e-08,0.870956159467913,0.306,0.132,0.000936986198617531,"5","YWHAE"
7.50411570008137e-08,0.413663549075726,0.581,0.324,0.00094341742581423,"5","DYNLL1"
7.58112910175409e-08,0.747099463040527,0.25,0.1,0.000953099550672524,"5","MTMR14"
7.71793870656747e-08,1.30246239841256,0.325,0.14,0.000970299254189662,"5","UBE2B"
9.45810039585447e-08,0.608088649212453,0.25,0.099,0.00118907238176682,"5","TLE4"
9.67786118826376e-08,0.536415498976253,0.75,0.43,0.00121670070858852,"5","BST2"
9.8931298537415e-08,0.395539425828916,0.544,0.287,0.00124376428521238,"5","FAM49B"
1.10961737021096e-07,0.505770443681533,0.381,0.172,0.00139501095782922,"5","PSMD9"
1.23444881477904e-07,1.3579564133891,0.281,0.122,0.00155194904994021,"5","CYTH4"
1.28504838524375e-07,0.665189889076543,0.525,0.27,0.00161556282992844,"5","PSMD4"
1.32094649133698e-07,0.555717234695835,0.312,0.136,0.00166069392890886,"5","CHCHD5"
1.47712618192009e-07,0.689851674138896,0.344,0.161,0.00185704303590994,"5","FIBP"
1.48181800535133e-07,0.486404074062715,0.462,0.229,0.0018629415963277,"5","SAMHD1"
1.53554002810836e-07,0.644767519485691,0.631,0.371,0.00193048092333784,"5","LCP1"
1.71383465340041e-07,0.562069521049951,0.262,0.107,0.002154632926255,"5","TANK"
1.75137375938202e-07,0.52727467395768,0.531,0.276,0.00220182709029508,"5","PPP4C"
1.84565584303807e-07,0.753518004659847,0.306,0.138,0.00232035852586746,"5","SFT2D1"
1.8776433418678e-07,0.631129256662695,0.45,0.226,0.0023605732093962,"5","ICAM2"
2.13639965580006e-07,0.543218592761842,0.325,0.148,0.00268588164727184,"5","ADI1"
2.17954490501416e-07,0.261404427640425,0.988,0.921,0.0027401238545838,"5","PFDN5"
2.28624590633148e-07,0.745903598765866,0.269,0.114,0.00287426835343994,"5","PDCL3"
2.41768429197301e-07,0.730358922129854,0.369,0.178,0.00303951269186847,"5","COX6A1P2"
2.44298515024594e-07,0.596169236427943,0.506,0.268,0.0030713209308892,"5","ATP5EP2"
2.86122797049911e-07,0.662173393267647,0.281,0.123,0.00359713580451149,"5","RP11-347P5.1"
2.95660868708082e-07,0.655211072977076,0.269,0.113,0.003717048441398,"5","TADA3"
3.01231821042269e-07,0.340474925075592,0.4,0.19,0.00378708645414341,"5","CMTM7"
3.01368659619802e-07,0.629898091948567,0.3,0.132,0.00378880678874015,"5","PSMC2"
3.17844831765188e-07,0.397027404078691,0.919,0.701,0.00399594522495194,"5","CHCHD2"
3.19189482325285e-07,0.551548541368047,0.65,0.384,0.00401285017179348,"5","COX7A2"
3.27546843170615e-07,0.435671032528347,0.275,0.115,0.00411791891234097,"5","ARHGAP4"
3.63033155886531e-07,0.485455509014605,0.375,0.18,0.00456405283580546,"5","CLTB"
3.67655775657324e-07,0.456908801552237,0.331,0.151,0.00462216841156388,"5","NDUFA7.1"
3.75434438633515e-07,0.514912400093009,0.569,0.324,0.00471996176250055,"5","SEPT9"
3.84505120076999e-07,1.03718025758023,0.35,0.17,0.00483399836960803,"5","ADAR"
4.16981821088861e-07,0.39431985617671,0.369,0.169,0.00524229545472916,"5","TXNL1"
4.21271043369734e-07,0.469492109575004,0.606,0.355,0.0052962195572443,"5","CRIP1"
4.22278001226518e-07,0.712119275412033,0.312,0.145,0.00530887903141979,"5","LAP3"
4.72504029831874e-07,0.420416680902625,0.6,0.333,0.00594032066304632,"5","UQCR10"
5.02084235908646e-07,0.65630862539501,0.512,0.285,0.0063122030138435,"5","ARF5"
5.4457372313287e-07,0.679149466426923,0.537,0.292,0.00684638084722645,"5","TBCB"
5.75267365174109e-07,0.552721325044954,0.256,0.109,0.0072322613149689,"5","ADK"
5.87200889661142e-07,0.630811709136799,0.294,0.131,0.00738228958481988,"5","PSENEN"
6.14807048910208e-07,0.501683328839493,0.431,0.218,0.00772935421889913,"5","NDUFS6"
6.39586684594293e-07,0.5602755356642,0.35,0.169,0.00804088379871945,"5","LRPAP1"
6.43423618692331e-07,0.465382235122973,0.494,0.261,0.00808912173419999,"5","ZNHIT1"
7.24764450500109e-07,0.663412638883449,0.419,0.215,0.00911173867168737,"5","C1orf43"
7.77069935891894e-07,0.441251270885825,0.4,0.2,0.00976932323403289,"5","HERPUD1"
7.9298709879978e-07,0.268477805889094,0.719,0.443,0.00996943380611084,"5","PSMB8"
8.72247607206625e-07,0.695047341796034,0.606,0.348,0.0109658969178017,"5","CALM3"
8.8980939584792e-07,0.542557011635376,0.344,0.168,0.0111866837246,"5","KDELR2"
9.68674763598271e-07,0.349942044607799,0.438,0.23,0.0121781791279575,"5","RASGRP2"
1.17368650260066e-06,0.279336185421175,0.475,0.247,0.0147555867106954,"5","LMAN2"
1.276249214408e-06,0.557197071784199,0.281,0.128,0.0160450051235374,"5","TMC6"
1.28288082333408e-06,0.574810659223641,0.288,0.132,0.016128377710956,"5","RHEB"
1.30712760561098e-06,0.409241722660212,0.269,0.117,0.0164332082577412,"5","SSBP4"
1.36978792810867e-06,0.621037765734143,0.269,0.121,0.0172209738321822,"5","NDUFC1"
1.40553977705701e-06,0.964505939876152,0.269,0.12,0.0176704460771607,"5","GLUD1"
1.67319325072598e-06,0.611263230700917,0.262,0.118,0.0210353855481271,"5","TLN1"
1.91705517374495e-06,0.697295901473,0.312,0.146,0.0241012176443215,"5","COMT"
2.03152139638358e-06,0.307157421621709,0.462,0.233,0.0255402869953344,"5","ANAPC11"
2.048845701496e-06,0.300041751688641,0.362,0.179,0.0257580881592078,"5","MYADM"
2.15665874382669e-06,0.371378261597289,0.394,0.194,0.0271135137273892,"5","MT-ND3"
2.23440927081238e-06,0.323826173027617,0.606,0.354,0.0280909933526533,"5","BIN2"
2.2525948161956e-06,0.47702152972803,0.319,0.15,0.0283196220292111,"5","CDK2AP2"
2.28048999494541e-06,0.650355794706017,0.256,0.115,0.0286703202164537,"5","UBE2E3"
2.3320320822704e-06,0.320882275568884,0.525,0.272,0.0293183073383034,"5","NDUFB7"
2.44697957186326e-06,0.662924280442452,0.512,0.298,0.0307634271774649,"5","OSTF1"
2.51294008573079e-06,0.461797128988262,0.512,0.286,0.0315926827578074,"5","GNAS"
2.55258518345441e-06,0.256034924878621,0.975,0.89,0.0320911009263889,"5","CD52"
2.61709092415558e-06,0.502417464117815,0.3,0.143,0.0329020670984839,"5","VIMP"
2.68601141776521e-06,0.427747640223607,0.362,0.178,0.0337685355441443,"5","MYH9"
2.97955006799737e-06,1.22712208543372,0.269,0.123,0.0374589034548629,"5","NDUFB6"
2.98085350992251e-06,0.259471983905019,0.275,0.126,0.0374752903267458,"5","PRDX3"
3.58557875960567e-06,0.96053303122401,0.25,0.111,0.0450778961657624,"5","ERCC1"
3.7348135777353e-06,0.552810233956005,0.5,0.28,0.0469540762992882,"5","NDUFS7"
3.90350467197339e-06,0.405685044620215,0.269,0.124,0.0490748607360494,"5","PMAIP1"
4.13688833404515e-06,0.303848071620316,0.312,0.153,0.0520089601356156,"5","CCDC115"
4.28515980741786e-06,0.773450001865504,0.412,0.215,0.0538730290988573,"5","RNF213"
4.51127290586094e-06,0.416952659819794,0.838,0.547,0.0567157229724837,"5","ATP6V0E1"
4.64952562187522e-06,0.595920808624024,0.338,0.168,0.0584538361182153,"5","SNRPD3"
4.76412408742391e-06,0.29489394388801,0.5,0.278,0.0598945680270934,"5","TMBIM4.1"
4.79996741361654e-06,0.738467649916625,0.338,0.166,0.0603451903239872,"5","LSMD1"
4.80222397814443e-06,0.29328813017065,0.319,0.154,0.0603735598532318,"5","PHPT1"
4.94533932451786e-06,0.423383793496036,0.4,0.211,0.0621728059878385,"5","NDUFA12"
5.01445616727413e-06,0.407831020275437,0.331,0.161,0.0630417429349704,"5","CAPZA1"
5.07765464100756e-06,0.537501581672168,0.344,0.171,0.0638362741467471,"5","MIEN1"
5.6525876569618e-06,0.414996532617385,0.669,0.407,0.0710643320233237,"5","ICAM3"
5.71583989700832e-06,0.404069412330463,0.738,0.462,0.0718595391851886,"5","SAP18"
5.82142350251016e-06,0.465976715922597,0.344,0.174,0.0731869362735577,"5","TWF2"
5.98717598483393e-06,0.524791955002114,0.375,0.198,0.0752707764813322,"5","MKRN1"
6.15073495947265e-06,0.290880944802014,0.738,0.437,0.0773270399104902,"5","ARF1"
6.39513235077396e-06,0.314924278347946,0.694,0.447,0.0803996039139302,"5","CD44"
6.4601954127684e-06,0.313427170690796,0.312,0.152,0.0812175767293244,"5","OTUB1"
6.54727404387533e-06,0.417586030543092,0.781,0.552,0.0823123292796007,"5","ENO1"
7.44925997663012e-06,0.347687750429766,0.869,0.695,0.0936520964261939,"5","ZFP36"
7.94201139482884e-06,0.436632157477591,0.488,0.269,0.0998469672557882,"5","NDUFV2"
7.95462799653705e-06,0.407965466870458,0.256,0.117,0.100005583172464,"5","HTATIP2"
8.41128272519347e-06,0.482703018960408,0.525,0.287,0.105746646421132,"5","SELT"
8.58490310900075e-06,0.448357124027984,0.4,0.21,0.107929401886357,"5","CHMP5"
8.72412639292151e-06,0.398034296766993,0.456,0.251,0.109679717011809,"5","AMICA1"
8.80980102782027e-06,0.487723729070254,0.331,0.164,0.110756818521756,"5","CHMP3"
9.13104717559501e-06,0.253126815651328,0.462,0.243,0.11479552509158,"5","BUD31"
9.17787878644064e-06,0.701287956440769,0.438,0.243,0.115384292103132,"5","TCF25"
9.30812657996403e-06,0.517638511197325,0.45,0.252,0.117021767363308,"5","CHMP2A"
1.04220913462526e-05,0.660415806154574,0.319,0.16,0.131026532405088,"5","RAB2A"
1.06453188342881e-05,0.479279954261615,0.269,0.127,0.13383294838467,"5","TUBB4B"
1.08557806945437e-05,0.269388974501116,0.356,0.18,0.136478874891804,"5","TMEM9B"
1.14956027858836e-05,0.302083052076801,0.275,0.128,0.144522718224129,"5","OS9"
1.15794173219094e-05,0.251694911133117,0.325,0.161,0.145576434571045,"5","NDUFS2"
1.19963641120002e-05,0.53185633378139,0.438,0.241,0.150818289616066,"5","ATP6AP2"
1.30990662493918e-05,0.25087010633763,0.981,0.856,0.164681460887353,"5","ACTG1"
1.42344928735591e-05,0.518826331844198,0.275,0.136,0.178956044406384,"5","SQRDL"
1.53957122020011e-05,0.323539812642906,0.519,0.3,0.193554893803558,"5","RAB7A"
1.67664668614227e-05,0.308207779650237,0.275,0.131,0.210788021381806,"5","CCM2"
1.83616448894861e-05,0.390434385751183,0.375,0.192,0.230842599550619,"5","SHFM1"
1.83747304888185e-05,0.358876632138449,0.294,0.146,0.231007111705427,"5","LIMS1"
1.85071136264604e-05,0.364687951208255,0.338,0.175,0.232671432511861,"5","GRB2"
1.88909177463634e-05,0.26407842857911,0.45,0.245,0.237496617907281,"5","NDUFA2"
1.95071266640429e-05,0.686571518729222,0.375,0.198,0.245243596420348,"5","RBCK1"
1.95317095581117e-05,0.32379791213092,0.731,0.514,0.24555265256458,"5","NDUFA4"
2.00321253265233e-05,0.256587832014015,0.3,0.144,0.251843879605051,"5","FUNDC2"
2.24866673735624e-05,0.282766999366476,0.438,0.239,0.282702382220426,"5","RNF7"
2.2488625144854e-05,0.786282539162775,0.319,0.159,0.282726995321105,"5","PSMC4"
2.26426920298867e-05,0.359764891143052,0.35,0.183,0.284663924199736,"5","TMEM147"
2.32238179071684e-05,0.506091932650858,0.381,0.207,0.291969838728921,"5","PSMB2"
2.5626091924736e-05,0.273759952231166,0.55,0.312,0.322171227677781,"5","RAP1A"
2.73841500576164e-05,0.779986344428256,0.412,0.222,0.344273534524353,"5","DCTN3"
2.74622840866699e-05,0.323531186747022,0.256,0.12,0.345255835537613,"5","MEA1"
2.85554142795224e-05,0.343045047333179,0.294,0.145,0.358998668322156,"5","IKZF1"
3.06710604503562e-05,0.322429401418354,0.388,0.207,0.385596571981878,"5","C19orf10"
3.1297880775729e-05,0.419904432942624,0.394,0.213,0.393476957112465,"5","SSNA1"
3.14817008346555e-05,0.321283517614601,0.588,0.359,0.395787942893288,"5","ATP5F1"
3.2338044210322e-05,0.266286742272209,0.431,0.238,0.406553891812168,"5","BSG"
